price,bedrooms,bathrooms,sqft_lot,floors,condition,yr_built
739375,5,3,3200,2,Good,1906
357562,2,1.75,1032,2,Average,2014
1.01E+06,4,2.5,29224,2,Average,1987
455000,2,1.75,4286,1,Average,2004
310000,5,2.25,9600,1,Good,1969
415000,3,2.75,111514,2,Average,1967
452000,2,1,8100,1,Average,1950
810000,3,2,16928,1,Average,1953
730001,3,2,4750,1,VeryGood,1951
825000,3,2.25,86636,1,Average,1989
665000,3,2.5,3000,2,Average,1996
327500,4,1.75,7800,1,Average,1968
699950,3,2.5,36218,2,Good,1988
424000,3,2.5,34680,2,Average,1985
657000,4,2.5,3375,1.5,Good,1926
445000,3,1.75,10844,1,Average,1974
450000,3,2.5,762,2,Average,2007
350000,3,1,7455,1,Good,1964
460000,4,2.5,17532,2,Average,1996
385000,4,2.5,22651,1,VeryGood,1970
272000,4,2.25,6160,2,Average,1993
535000,3,2.5,5544,2,Average,2001
216500,2,1,5200,1,Average,1969
325000,3,2.5,12245,2,Average,1989
420200,3,1.75,7280,1,Average,1968
258000,3,1.75,5650,1,VeryGood,1951
450000,3,2,4500,1.5,Average,1917
720168,4,2.25,3794,2,Good,1926
652000,3,2,5000,1.5,VeryGood,1925
569500,4,2.5,8248,2,Average,1989
411000,4,1.75,292288,1,Good,1963
524950,3,1.75,3825,1,Average,1974
153000,2,1,10152,1,Average,1942
775000,3,2.5,5467,2,Average,2000
338500,4,2.5,6111,2,Average,1997
570000,3,1.75,9000,1,Average,1975
653000,3,2,8429,1,Good,1950
435000,2,2.5,1222,2,Average,2008
207000,2,1,8160,1,Good,1952
540000,2,1,7500,1,Good,1971
386000,4,2.25,9583,2,Average,1965
265000,5,2.25,8075,1.5,Good,1969
250000,3,2.25,572,2,Average,2006
1.70E+06,3,2,6600,2,Average,1970
455000,4,2.5,7251,2,Average,2009
1.80E+06,4,3.25,13000,2,Average,2000
759000,3,2,7200,1,Average,1941
970000,4,2.75,74358,2,Average,1990
280000,1,0,24501,1,Fair,1950
690000,3,2.25,8327,1,Good,1978
789900,3,2.5,25150,1,Good,1987
447500,2,1,5100,1.5,Average,1926
440000,4,2.25,7575,1,Average,1974
278000,3,2,7789,1,Average,1994
980000,5,2.5,6000,1.5,Average,1904
245000,3,2.75,14197,1,Average,1996
287000,3,1.5,11475,1,Average,1971
435000,3,1.75,132858,1,Average,1988
585000,3,2.5,11690,2,Good,1989
616000,4,1.75,5846,1,Average,1957
203000,3,1.75,9000,1,Good,1978
860000,4,2.75,3840,2,Average,1920
833000,4,2.5,12690,1,Average,1973
565000,4,2.75,6856,2,Average,2003
572500,3,2.5,7589,2,Average,1991
254000,4,2,4235,1,Average,1955
1.53E+06,4,4.25,21000,3,VeryGood,1971
900000,4,3,217800,2,Average,2003
899000,3,2.5,3730,2,Average,1996
560000,3,2,6000,1,VeryGood,1943
512500,3,1.75,7200,1,Average,1976
775000,4,2.5,5000,1.5,VeryGood,1924
200000,2,1,4700,1,VeryGood,1953
172000,3,1,4700,1,Good,1943
219900,3,1,6000,1,Fair,1956
641200,3,1,9123,1,Average,1952
473000,5,3.25,7200,2,Good,1982
540000,3,1.75,9580,1,Average,1984
295000,2,1,4500,1,Average,1945
370000,3,1,2296,1,Good,1908
1.73E+06,4,2.25,8000,1.5,Average,1906
275000,3,1.5,48257,1,Average,1922
89000,3,1,4750,1,Good,1969
175000,2,1.75,9800,1.5,Good,1975
490000,3,2.5,11900,1,Good,1989
342400,3,2.25,9630,2,Average,1986
345000,3,1,4200,2,Good,1904
399000,2,1,3400,1,Average,1946
550000,4,2.5,9719,1,Good,1960
652450,3,2.25,11835,1,VeryGood,1974
438000,2,2.25,29347,1,Average,1953
605000,3,1.75,5058,1,Average,1941
395000,4,2.5,11733,1,VeryGood,1969
449950,3,2,3048,2,Good,1902
651100,4,2.5,5526,2,Average,2003
241000,3,1,6050,1,Average,1945
3.42E+06,5,5,20412,2,Average,2014
268500,2,1.5,1749,1,Average,1969
200000,2,1,7200,1,Average,1956
400375,4,1.75,7680,1,VeryGood,1946
429000,2,1.75,6315,1,Average,2005
230000,3,1,2400,1,Good,1903
1.20E+06,4,2.25,10702,2,Average,1982
314200,1,1,6000,1,Good,1918
513000,4,2.5,8887,1,Good,1967
535000,2,1,5346,1,VeryGood,1908
420000,6,3,6344,2,Average,1980
345950,3,2.5,4118,2,Average,1989
483500,3,2,2016,1,Good,1931
695000,4,2.25,2500,2,Average,2001
295000,4,2.5,8906,2,Average,1993
434975,3,2.25,9960,1,Average,1976
513000,3,2.5,4592,2,Average,1992
360000,3,1.75,11407,1,Average,1963
234900,3,1,8000,1,Average,1956
963000,4,3.5,6603,2,Average,2007
595000,2,1.5,4800,1,Average,1924
942500,4,3.25,14408,2,Average,2006
1.03E+06,4,3.25,11200,2,Average,2002
350000,3,1,3600,1.5,Average,1904
416500,4,2,39848,2,Good,1991
209900,3,1,60720,1.5,Average,1912
802000,3,1.75,5000,1.5,Good,1907
230000,4,1.5,8800,1,Good,1960
489000,3,3,10375,2,Average,1982
497000,3,1.5,28750,1,Average,1956
250000,3,2.25,7738,1,Average,1965
925000,3,3,3600,2,Average,1994
390000,4,2.5,15496,2,Average,1991
415000,3,2.75,9600,1,Average,1988
785000,3,2,9638,1,VeryGood,1952
575000,3,2,4000,1.5,Average,1907
170000,2,1,8636,1,Average,1924
750000,4,1.75,3400,1,VeryGood,1915
230000,3,1,9639,1,Good,1967
855000,4,3,35074,2,Average,1978
235000,3,1,45738,2,Fair,1967
335000,2,1,69260,1,Good,1937
1.20E+06,5,3,18129,2,Average,1952
677000,4,2,6000,1.5,Average,1927
575000,3,2,5000,2,VeryGood,1925
450000,2,1,4590,1,Average,1924
817250,3,2.5,7202,2,Average,1999
440000,4,2.25,28600,1,Average,1968
526000,2,2,2400,1.5,Good,1900
762500,3,2.25,15258,2,Average,1986
325000,4,2.5,7719,2,Average,2000
840000,4,3.5,85728,2,Average,1998
377500,2,1,4500,1,Average,1939
212500,3,1.5,7128,1,Good,1954
749400,4,2.5,20301,2,Average,1985
663000,3,2.5,37843,1.5,Good,1974
1.48E+06,3,2.25,22518,2,Average,1953
261000,3,1,7800,1,Average,1957
515000,4,2.5,9248,2,Average,1997
410000,3,2.25,16921,2,Average,1987
336000,3,2.25,10160,1,Average,1969
440000,2,1,4128,1,Average,1948
908950,4,2.75,6200,2,Average,2014
554000,2,1,3700,1,VeryGood,1968
387000,3,2.25,1606,2,Average,2003
268643,4,2.25,9240,2,Average,1961
514000,3,1.75,5000,1,Average,1954
420000,2,1.75,4182,2,Average,1977
199000,3,1.75,9871,1,VeryGood,1968
225000,3,1,15701,1,Good,1949
320000,4,2.5,8424,2,Good,1993
204995,2,1,8185,1,VeryGood,1904
376000,3,2,1827,2,Average,2005
705000,4,2.75,6222,2,Average,2004
725995,4,2.5,7869,2,Average,2001
285000,4,2.5,8190,1,Average,1977
285000,4,2.5,9397,2,Average,1987
731000,4,2.5,5936,2,Average,2005
1.56E+06,4,3.75,17000,2,Good,1986
510000,4,2.5,10423,1,Average,1955
620000,2,1,4332,1,Average,1909
1.11E+06,3,4,31796,2,Average,1989
796000,4,3.5,4960,2,Average,2005
255000,3,1.5,25500,1,Average,1943
807000,3,2.5,4000,2,Good,2000
315000,4,2.5,6000,2,Average,2000
637000,3,2.25,7355,2,Good,1986
2.73E+06,4,4.25,43838,2.5,Good,1906
490000,3,2,10023,1,Average,1981
253000,3,1.75,7281,1,Average,1962
325900,4,2.5,6270,2,Average,2004
425000,2,2,6677,1,Average,1952
215000,4,2.5,6675,2,Average,1997
315000,4,2.5,6675,2,Average,1997
724800,3,2,3933,1,Average,1926
295000,2,1,6500,1,Good,1953
509007,3,1.75,7620,1,Average,1951
306000,5,2,169448,1.5,Average,1910
205000,3,1.75,7210,1,Average,1984
275000,3,1.5,9737,1,Good,1968
685000,3,1.75,7000,1,Average,1963
465000,4,2.5,12833,1,Average,1969
560000,4,2.25,9800,1,Average,1968
458500,3,1.75,9605,1,Average,1964
354000,3,1,7590,1,Average,1959
441000,3,2.5,7923,2,Average,1998
194000,3,1.75,10488,1,Fair,1952
316500,4,2.5,6807,2,Good,1991
524950,3,1.75,3250,1.5,Good,1929
1.05E+06,3,2.25,6092,2,Good,1983
925000,4,2.25,13894,2,Good,1975
780000,3,1.75,4524,1.5,Good,1924
241000,2,2,3128,2,Average,2005
519000,3,2.75,10744,1,VeryGood,1954
286000,2,1,4000,1,Good,1918
400000,3,2,17800,1,Average,1962
255000,2,1,43560,1,Good,1923
152000,3,1.75,7754,1,Average,1953
599000,4,2,15143,2,Good,1972
330000,4,2.5,3905,2,Average,2001
461000,2,1,7193,1,Average,1926
620000,5,2.5,34991,2,Average,1995
352500,4,2.5,219106,1,Good,1958
435000,3,2,6911,1,Average,1988
725000,5,2.75,5310,2,Average,2006
300000,3,1,12300,1,Average,1982
252000,3,2.5,8284,2,Average,1989
464625,4,2.75,8996,1,Good,1974
340000,3,1,9586,2,Average,1950
1.33E+06,4,2.25,6280,1.5,Good,1905
455000,5,2,13970,1,Good,1969
495000,4,3.5,18042,2,Average,2003
925000,4,2.5,4501,2,Average,2002
587000,4,2.75,8737,2,Average,2006
524000,3,1.75,5520,1,Good,1944
1.03E+06,4,2.5,4800,2,Average,1905
176000,2,1,2332,1,Good,1980
249900,2,1,5500,1,Average,1947
499500,3,2.5,53143,1.5,Average,1988
600000,5,3.5,10542,1,VeryGood,1974
294000,4,2.5,7800,2,Average,2003
272000,4,2,19843,1,Average,1963
390000,3,2.5,10800,2,Average,1996
700000,4,2.5,9650,1,Good,1971
635000,5,2.75,6621,2,Average,2006
920000,4,1.5,3600,2,Average,1929
500000,3,1.75,8530,1,Good,1983
263500,2,1,4515,1,Average,1942
975000,4,2.25,9990,2,Good,1967
575000,3,2.5,3485,2,Average,2001
822000,4,2.5,40386,2,Good,1987
300000,3,1,7200,1,Average,1954
487600,4,2.5,12080,2,Average,1999
500000,4,2,8640,1,Average,1955
680000,2,2,989,3,Average,2014
419000,3,2.5,21096,2,Average,2004
450000,4,1.75,5250,1,Average,1949
650000,5,1.75,4500,1.5,Average,1926
550000,3,1.75,8086,1,Good,1964
330000,4,2,5202,1,Good,1942
282510,4,1,32234,1.5,Good,1932
2.39E+06,4,4,13296,2,Average,2000
230000,2,2,10200,1,Average,1983
750000,4,1.75,6613,2,Average,1909
321000,4,2.5,5366,2,Average,2002
2.20E+06,4,3.25,18000,2,VeryGood,1980
245000,4,2,10416,1,Average,1958
510000,2,1,4000,1,Average,1913
751000,4,3.25,9571,2,Average,2004
675000,4,2.5,36601,2,Good,1987
295000,3,1.75,13350,1,Average,1967
312000,2,1,6000,1,Fair,1925
730000,3,3,13129,2,Average,1988
762500,5,3.5,5880,2,Average,2005
150000,3,1,7680,1.5,Average,1910
270000,3,1,7374,1,Average,1954
400000,4,2,9301,1,Good,1963
650000,3,2.5,6720,2,Average,2002
530000,2,1.5,5000,1,Good,1954
248000,3,1,9400,1,Good,1954
760000,4,3.5,5300,1,VeryGood,1949
199000,4,1,10521,1.5,Average,1960
240000,2,1,8400,1,Average,1960
415000,3,1.5,1795,2,Average,1945
228000,3,1,16376,1,Average,1959
525000,4,2.5,12106,1,Average,1992
399950,3,1.75,5223,1,Good,1940
781000,4,2.5,8571,2,Average,1988
827000,3,2.5,1330,2.5,Average,2004
525000,5,2.25,8621,1.5,Good,1968
671300,4,2.5,5232,2,Average,2004
175000,2,1,2378,1,Average,1919
1.10E+06,5,2.75,22547,1,Good,1963
800000,5,2.5,10560,1,Average,1966
329950,4,2.5,4600,2,Average,2002
445000,4,3.25,7200,2,Average,1979
237000,3,1.75,12208,1,Average,1979
1.11E+06,6,4,6224,2,Average,1945
438900,4,2.5,5700,2,Average,2006
1.28E+06,9,4.5,5000,2,Average,1915
600000,4,2.5,3866,2,Average,2005
670000,4,2.5,4569,2,Average,2002
519000,2,2,4823,1,Average,2004
320000,3,2.25,7350,1,Average,1984
270000,2,1.5,867,2,Average,2005
1.00E+06,3,2.5,5832,2,Average,1998
330000,1,1,4800,1,Average,1907
657500,3,2,10960,1,Average,1956
450000,3,1.75,61419,1,Average,1967
150000,3,1,6488,1.5,Average,1928
792500,4,2.5,175421,2,Average,2004
540000,3,2.5,13227,2,Good,1978
229900,3,1,8848,1,Good,1968
533000,4,2.5,6536,2,Average,2003
239000,4,1.75,12560,1,Good,1977
713900,3,2.5,167706,1,Average,2000
427500,4,2.5,8726,2,Average,1999
302000,3,1,7000,1.5,Good,1955
1.15E+06,3,2.5,48743,2,Average,1991
555000,3,2.5,4270,2,Average,2006
495000,3,2.25,3000,2,Average,1996
495000,3,1.5,13288,1,Average,1953
340000,2,0.75,48292,1,VeryGood,1947
464950,4,2.25,36116,1,Good,1983
320000,4,2.5,7040,2,Average,1998
440000,1,1,64469,1,Average,2009
686000,3,1.5,9990,2,VeryGood,1961
555000,4,1.75,11000,1,Average,1976
361500,2,1,3860,1,Good,1909
1.24E+06,5,3,7500,2,Average,1923
154950,4,1,10183,1,Good,1966
247200,3,1.75,8719,1,Average,1982
250000,3,2.25,7414,1,Average,1984
590300,3,1.5,7200,2,Good,1907
541125,5,2.75,8426,1,Good,1960
310000,2,2.5,923,2,Average,2004
704111,4,2.75,9520,1,Average,1976
277500,3,2.25,19602,1,Good,1964
325000,4,2.75,8937,1,VeryGood,1954
289200,3,2.25,7023,2,Average,1995
185000,1,1,5000,1,Good,1908
1.45E+06,4,3.5,8580,2,Average,2007
420550,4,2,8100,1,Fair,1947
603000,4,2.25,11310,1,Average,1968
345000,3,1,2640,1.5,Average,1903
650000,3,2,3075,1,VeryGood,1928
589950,5,3,19439,1,VeryGood,1973
309950,2,2.25,1607,2,Average,2007
775000,3,2.5,241200,1.5,Good,1998
590000,4,1.5,5109,1.5,Average,1918
863500,4,3,2760,2.5,Average,1905
517500,3,1,7000,1,Average,1943
700000,3,3,7440,1.5,VeryGood,1922
699000,3,2.5,8154,1,Average,1956
350000,3,2.5,3574,2,Average,2005
795000,4,2.5,16564,2,Average,1987
543000,3,2.5,7640,1,Average,1962
325000,3,2.5,3143,2,Average,2001
337500,3,1,6000,1.5,Average,1900
425000,2,1,11080,1,Good,1955
780000,3,2.5,9773,1,Average,1986
259000,2,1,17389,1,Good,1948
524400,4,1.75,12950,1,Good,1968
260000,3,2,8018,1,Average,2003
273000,2,2,1822,2,Average,1990
639900,4,2.5,75794,2,Average,1997
420000,4,2.5,8626,2,Average,2001
510500,3,1,8000,1,Good,1957
290000,4,1,7200,1.5,Average,1947
226000,3,1.75,6269,1,Good,1944
300000,2,1,3844,1,Good,1916
407450,3,2,10860,1,Average,1967
390000,4,2.25,7920,1,Average,1965
1.06E+06,6,2.75,20000,1,Average,1965
610000,3,2.5,18167,2,Average,1991
239975,3,2.5,7242,1,Average,1959
375000,3,2.5,5760,1,Average,1987
742500,4,2.5,4400,2,Average,2004
450000,4,1.75,11625,1,Good,1956
300000,3,2.25,10395,1,Average,1967
216600,3,1.75,7700,1,Average,1975
525000,3,1.75,6120,1.5,Average,1924
455000,4,2.25,21000,1,Good,1954
390000,4,2.25,35218,2,Average,1986
450000,3,1.75,8667,1,Good,1982
382000,4,1,4400,1.5,Average,1924
287000,3,2.25,9600,1,Good,1987
460000,4,2,190357,1,Fair,1971
435000,3,2.25,3015,2,Average,2009
575000,2,1,4032,1.5,Average,1935
626700,3,1.5,3600,1,Average,1906
352000,4,1.5,8680,1.5,Average,1922
650000,3,1,6750,1,Good,1951
197000,3,1,17630,1,Good,1962
340000,8,2.75,6695,1,Average,1977
560000,3,2,14985,1,Average,1968
354000,3,1.75,6300,1,Average,1972
670000,4,2.5,9086,2,Average,1999
769000,4,3.5,6202,2,Average,2005
650000,4,2.5,3139,1,Average,1940
650000,3,1.75,9484,1,Average,1953
289950,4,1.75,7416,1,Good,1970
300000,3,1.75,21138,1,Good,1977
471000,4,1.75,5750,1,VeryGood,1962
639000,4,2.5,8540,2,Average,1990
287000,2,1,6900,1,Average,1952
740000,4,2.5,8335,2,Average,1992
499922,3,2,3000,1,Good,1990
675000,4,2.5,14071,2,Average,1986
738515,5,2.75,9200,2,Average,2014
445000,3,1.75,4800,1,Average,1956
1.04E+06,4,2.25,11343,1,VeryGood,1953
346000,2,1,2196,1,Good,1917
450000,3,2,4886,2,Average,1940
350000,4,2.5,13755,1,Good,1975
2.40E+06,4,3.5,7200,2,VeryGood,1907
594950,4,2.25,35008,1,Average,1977
1.70E+06,5,3,5354,2,Average,2004
219000,2,1,9000,1.5,Good,1984
450000,4,2.5,3982,2,Average,2004
402000,4,2.25,7311,2,Average,1992
275000,2,1,4000,1,Average,1942
421500,3,1.5,4500,1,VeryGood,1948
560000,3,3,60392,2,Average,1994
314000,3,1.75,9600,1,Good,1966
287000,4,2,8190,1,Good,1942
277000,4,1,5750,1.5,Average,1925
337500,2,1,6731,1,Average,1950
792000,4,2.75,10245,2,Average,1999
435000,3,2.5,7074,2,Average,1999
313100,4,2.5,9030,1,Good,1977
575000,3,2.25,3333,1.5,Average,1924
510000,4,2.5,7800,1,Average,1972
299950,2,1,5200,1,Good,1941
1.03E+06,3,3,5800,1,Average,1953
364000,4,1.75,8625,1,Good,1957
335000,3,1,7470,1,VeryGood,1965
219950,3,1,8000,1,Average,1954
215000,3,2,6994,1,Average,1991
640000,4,2.5,215186,2,Good,1979
535000,3,1,6300,1,Average,1925
253000,4,2,7826,1,Good,1973
650000,2,2.5,2500,2,Average,1994
672000,3,2.25,4445,1.5,Good,1930
606000,3,1.75,8540,1,Good,1950
292000,3,2.25,9720,1,Average,1981
289950,3,2,7757,1,Average,1992
257500,4,1.5,9323,1,Good,1968
380000,3,2.5,6985,1,Average,1971
360000,3,1.75,1113,3,Average,2010
269500,3,1.75,7412,1,Good,1976
449000,4,2.5,6031,2,Average,2005
375000,4,1.5,7232,1.5,Average,1948
2.20E+06,5,4.75,10450,2,Average,2002
810000,4,2.5,59242,2,Average,1988
994000,5,3.25,7861,2,Average,2005
275000,5,2.25,10500,1,Good,1979
300000,2,1,2482,2,Average,2008
380000,5,2.5,8428,2,Average,2013
200000,3,2,10051,1,Good,1957
635000,3,3.5,1349,3,Average,2009
280000,2,1,5750,1,Average,1939
574000,3,2.5,6832,2,Average,2002
1.05E+06,4,1,9729,1,Average,1952
545000,3,2.25,191228,2,Average,1988
271950,3,1.5,8400,1,Good,1962
630000,5,1.75,24969,1,Good,1959
400000,2,1,10800,1,Average,1984
334000,4,2.5,6200,2,Average,1998
332500,4,2,4855,2,Good,1972
525000,2,1.5,1444,2,Average,2007
408000,3,2.5,8403,2,Average,1991
846450,4,2.5,7491,2,Average,2003
411100,3,1.5,10323,1,Good,1958
409124,5,3.25,11340,2,Good,1999
335950,2,1.5,5192,1,VeryGood,1951
480000,5,2.5,9597,1,Good,1963
280000,2,1.75,30144,1,Average,1957
668000,4,2.5,4410,2,Average,1999
750000,4,2.5,8641,2,Average,2010
394475,2,1,4000,1,Average,1955
848000,5,1.75,4320,2,Average,1928
675000,3,1.5,3600,2.5,Good,1907
175000,3,1,7572,1,Good,1958
560000,4,1.5,6000,1,Average,1952
538888,5,2.75,13189,2,Average,1987
359000,4,1.75,9244,2,Average,1991
300000,3,2.25,5128,2,Average,2001
273000,3,2.5,5994,2,Good,1989
670000,3,2.5,1438,2,Average,2003
530000,4,2.25,8376,1,Average,1984
625000,3,1.5,3060,1,Average,1927
248000,3,1,6000,1,Good,1954
533000,3,2.5,4812,2,Average,1990
549950,4,3.5,10510,1,Average,1991
485000,4,1.75,7392,1,Good,1959
353500,3,2.5,4845,2,Average,2001
435000,2,1.75,12142,1,Average,1976
241000,3,1,10000,1,Average,1951
885000,4,2.75,3560,1.5,Average,1921
799200,6,3,2370,2.5,Average,1906
760000,3,2.5,12746,1,Good,1973
270000,2,1,5700,1,Average,1922
675000,4,1.75,7475,1,Good,1969
499000,3,2.5,5940,1,Good,1977
1.20E+06,3,2.5,28718,1.5,Average,1984
320000,4,2.5,4865,2,Average,2005
890000,4,3.25,210254,1,Average,2000
275000,4,2.75,7350,1,Average,1978
490000,4,2.5,8302,2,Good,1994
550000,3,2.5,4200,1.5,Average,1906
390000,5,2,9537,1,VeryGood,1959
277000,3,2.25,11920,1,Good,1968
236000,3,1.75,7647,1,Average,1994
265953,3,1.75,13068,1,Good,1975
545000,3,2.25,6240,1,Good,1974
535000,3,2.5,10109,2,Average,1991
1.45E+06,3,2.75,9671,1,VeryGood,1967
490000,4,3,3497,2,Average,2003
319950,4,2.5,7200,1.5,Good,1954
625000,3,1.5,7200,1,VeryGood,1960
248000,3,1,6947,1,Good,1968
475000,3,1.75,7840,1,Average,1966
410000,6,2.75,9324,1,Good,1962
670000,3,2.5,2000,3,Average,1909
430000,3,2.5,35438,2,Average,1968
313000,2,1,4900,1,VeryGood,1954
950000,3,3.25,15093,2.5,Average,1988
751750,2,2,5400,1.5,Average,1902
760000,4,2.5,5280,2,Average,2003
310650,3,1.75,12408,1,Good,1969
367500,4,3,7231,2,Average,1997
580000,4,2.5,5000,2,Average,2001
580000,3,2.25,3960,1.5,Average,1905
665000,4,2.5,10000,2,Average,1987
239950,3,2.25,8280,2,Good,1979
470000,4,2.5,30083,2,Average,1998
733000,3,1.75,3060,1,VeryGood,1930
250000,4,2,8400,1,Average,1962
402000,4,1.75,9176,1,VeryGood,1957
295000,5,3.5,5107,2,Average,1999
355000,5,2.5,8000,1,Good,1976
289000,3,1.5,22486,1,Good,1968
376000,3,2.25,9140,2,Average,1982
212700,2,1,5040,1,Average,1926
325000,3,1.75,13095,1,Good,1983
415000,4,2.5,5743,2,Average,2002
935000,3,2.5,15151,1,Good,1981
372000,3,2.5,15260,2,Average,1990
240000,3,1.5,8366,1,Average,1957
334950,3,1.75,16262,1,VeryGood,1980
426500,4,2.5,4640,2,Average,2005
430000,2,1.75,14874,1,Average,1952
400000,3,1.5,6183,1,Average,1967
455850,3,2.25,6000,1,Good,1964
1.97E+06,4,3.5,8510,2,Average,2003
400000,3,1.75,10731,1,Average,1986
397500,3,1,10480,1,Good,1954
755000,3,2.5,1950,3,Average,2005
287000,5,1.5,9230,1,Average,1962
480000,4,2.5,16000,2,Average,1976
490000,3,2.5,9622,2,Average,1995
365000,3,2.5,6715,2,Average,1991
260000,3,2.5,2244,2,Average,2005
505000,4,1,12675,1.5,Good,1929
260000,2,1,4800,1,Average,1922
430000,2,1,4800,1,Average,1922
905000,4,2.5,12193,2,Good,1993
440000,3,2,6408,2,Good,1977
439500,4,1,5500,1.5,Average,1950
270000,3,2,6696,1,VeryGood,1944
306500,3,2.5,6291,2,Good,1998
380000,3,2,1656,2,Average,2003
215000,4,1.75,9652,1,VeryGood,1969
299900,2,1,6150,1,Average,1950
1.45E+06,4,3.5,7809,2,Average,1995
239950,3,1,33888,1.5,Good,1942
494000,4,2.5,7345,1,Good,1973
317500,4,1.5,7700,1,Good,1963
670000,4,2.5,7291,2,Good,1977
650000,3,2.5,7831,2,Average,2004
852000,4,2.5,7328,2,Average,1983
250000,2,1.5,1360,2,Average,1983
264950,3,1.5,10853,1,Good,1964
582500,2,2,6804,1,VeryGood,1942
384000,3,2.5,1564,2,Average,1998
817000,3,1.5,3360,1.5,Average,1926
320000,4,1.75,9520,1,Good,1971
445800,4,2.25,39446,1,Average,1977
263300,2,1,4500,1,Average,1951
215000,3,1,6635,1,Average,1952
842500,5,4,4500,1.5,Average,1921
850000,5,4,4500,1.5,Average,1921
386000,5,2.5,12413,2,Average,1990
251100,4,2.5,5257,2,Average,1996
435000,3,1.75,16748,1,Average,1978
870000,4,4,12811,2,Average,2000
800000,6,1,20620,2,Average,1954
555000,3,1.75,15500,1,Good,1968
280000,2,1,37500,2,Average,1932
356000,3,1,2366,1,Average,1916
675000,4,2.5,6000,2,Average,2004
605000,4,2.25,11900,2,Average,1976
690500,5,2,4211,1.5,Good,1908
437000,2,1.75,4225,1,Average,2005
850000,5,2,13430,1.5,Good,1966
350000,4,2.25,4600,1.5,Good,1904
480000,2,2.25,6770,1.5,Average,1926
379500,3,2.25,25641,2,Average,1989
600000,5,4.5,9784,2,Average,2012
1.44E+06,4,3.5,16582,2,Good,1992
303000,2,1.5,1075,2,Average,2007
800000,4,2.5,10037,1,Average,1953
549000,2,2,6000,1.5,VeryGood,1906
324950,3,2.5,9600,1,Average,1964
170000,2,1,6537,1,Average,1948
178000,3,1,6500,1,VeryGood,1969
144000,3,1,8314,1,Average,1958
1.58E+06,4,2.75,20031,1,Good,1954
258000,2,1,7000,1,Average,1932
345000,3,1.75,5050,1,Good,1950
470000,3,1.75,14800,1,Average,1965
2.90E+06,5,2.5,91681,2,Average,1925
350000,3,1.5,7790,1,VeryGood,1969
225500,2,1.75,11276,1,Good,1972
473000,2,1,4000,1,Average,1942
279000,3,1.75,9623,1,Average,1962
470000,3,1,8227,1,Average,1948
565000,3,1.75,4800,1,Good,1925
695000,3,2,6800,1,Good,1952
315000,3,1.75,37642,1,Good,1991
529000,3,2.5,4499,2,Average,1993
750000,5,3.75,101494,1.5,Average,1967
481500,3,2.25,10500,2,Average,1993
211000,3,2,7412,1,Average,1987
455000,3,2.25,7500,1,Average,1973
238950,2,1,4838,1,Average,1938
722500,4,3.5,5100,2,Average,2003
795000,4,2.5,19193,1,Good,1973
327500,4,2.25,9600,2,Average,1971
585000,4,3,5100,2,Average,2006
775000,4,2,10875,1,Average,1939
645000,4,2.5,4200,2,Average,2001
445000,4,2.75,12368,1,Average,1968
257950,3,1.75,5858,1,Average,1987
375000,5,1.75,7560,1,Average,1959
245000,3,2.5,7223,2,Average,1994
725000,3,2.5,41022,2,Average,1990
702000,4,2.5,4922,2,Average,2005
